date_time,is_holiday,air_pollution_index,humidity,wind_speed,wind_direction,visibility_in_miles,dew_point,temperature,rain_p_h,snow_p_h,clouds_all,weather_type,weather_description,traffic_volume
2016-05-11 8:00:00,None,84,81,3,180,3,3,294.42,0,0,1,Clear,sky is clear,4288
2016-05-11 9:00:00,None,217,81,2,192,7,7,295.3,0,0,75,Thunderstorm,proximity thunderstorm,4300
2016-05-11 10:00:00,None,82,81,3,277,6,6,295.12,20.24,0,90,Rain,very heavy rain,4302
2016-05-11 11:00:00,None,100,81,3,53,1,1,293.5,0,0,90,Clouds,overcast clouds,4321
2016-05-11 12:00:00,None,244,81,1,170,9,9,295.88,0,0,12,Clouds,few clouds,4342
2016-05-11 12:00:00,None,223,81,2,200,7,7,295.426,0,0,92,Clouds,overcast clouds,4343
2016-05-11 13:00:00,None,77,81,1,302,8,8,279.15,0,0,90,Clouds,overcast clouds,4351
2016-05-11 13:00:00,None,233,81,2,180,1,1,295.931,0,0,92,Clouds,overcast clouds,4372
2016-05-11 14:00:00,None,225,81,3,93,2,2,284.938,0,0,76,Clouds,broken clouds,4399
2016-05-11 14:00:00,None,175,81,4,173,1,1,299.18,0,0,40,Clouds,scattered clouds,4406
2016-05-11 14:00:00,None,70,81,2,60,3,3,293.72,0,0,90,Drizzle,light intensity drizzle,4442
2016-05-11 15:00:00,None,293,81,1,39,2,2,302.58,0,0,1,Clear,sky is clear,4445
2016-05-11 15:00:00,None,79,81,1,258,3,3,293.84,0,0,24,Clouds,few clouds,4448
2016-05-11 16:00:00,None,40,81,3,171,2,2,298.84,0,0,90,Rain,light rain,4453
2016-05-11 16:00:00,None,194,81,2,65,5,5,274.11,0,0,90,Mist,mist,4455
2016-05-11 16:00:00,None,136,81,5,317,7,7,298.44,0,0,40,Clouds,scattered clouds,4461
2016-05-11 17:00:00,None,147,81,4,170,7,7,280.07,0,0,100,Mist,mist,4473
2016-05-11 17:00:00,None,149,81,2,259,3,3,298.74,0,0,1,Clear,sky is clear,4473
2016-05-11 17:00:00,None,272,81,1,283,4,4,293.83,0,0,24,Clouds,few clouds,4483
2016-05-11 18:00:00,None,97,81,4,20,7,7,298.66,0,0,40,Clouds,scattered clouds,4489
2016-05-11 18:00:00,None,165,81,2,150,1,1,272.21,0,0,5,Clear,sky is clear,4490
2016-05-11 18:00:00,None,285,81,2,293,6,6,289.77,0,0,90,Rain,light rain,4494
2016-05-11 19:00:00,None,129,81,3,57,1,1,292.8,3.3,0,90,Thunderstorm,thunderstorm,4506
2016-05-11 19:00:00,None,173,81,7,273,8,8,281.821,0,0,12,Clouds,few clouds,4507
2016-05-11 19:00:00,None,147,81,2,10,7,7,284.66,0,0,75,Clouds,broken clouds,4510
2016-05-11 20:00:00,None,240,81,1,341,1,1,299.77,0,0,75,Clouds,broken clouds,4517
2016-05-11 20:00:00,None,211,81,2,249,3,3,290.83,0,0,1,Clear,sky is clear,4518
2016-05-11 20:00:00,None,99,81,1,180,3,3,287.75,0,0,75,Clouds,broken clouds,4521
2016-05-11 21:00:00,None,242,81,7,60,3,3,283.59,0,0,90,Mist,mist,4524
2016-05-11 21:00:00,None,83,81,4,170,8,8,280.32,0,0,90,Clouds,overcast clouds,4529
2016-05-11 21:00:00,None,298,81,6,325,7,7,284.13,0.25,0,90,Rain,moderate rain,4549
2016-05-11 22:00:00,None,174,81,1,282,3,3,276.82,0,0,90,Rain,light rain,4549
2016-05-11 22:00:00,None,150,81,2,14,4,4,274.52,0,0,90,Mist,mist,4562
2016-05-11 22:00:00,None,97,81,1,31,4,4,302.02,0,0,40,Clouds,scattered clouds,4583
2016-05-11 23:00:00,None,28,81,6,260,6,6,287.11,0,0,0,Clear,Sky is Clear,4591
2016-05-11 23:00:00,None,39,81,1,270,5,5,282.71,0,0,100,Rain,heavy intensity rain,4613
2016-05-12 0:00:00,None,223,81,1,320,8,8,282.71,0,0,100,Mist,mist,4613
2016-05-12 0:00:00,None,261,81,0,0,2,2,282.71,0,0,100,Rain,moderate rain,4613
2016-05-12 1:00:00,None,177,81,2,190,2,2,292.27,0,0,92,Clouds,overcast clouds,4623
2016-05-12 1:00:00,None,152,81,4,60,6,6,267.16,0,0,90,Mist,mist,4625
2016-05-12 2:00:00,None,207,81,3,319,5,5,289.14,0,0,75,Clouds,broken clouds,4625
2016-05-12 2:00:00,None,94,81,3,38,4,4,255.15,0,0,1,Clear,sky is clear,4636
2016-05-12 3:00:00,None,113,81,5,296,8,8,288.59,0,0,1,Clear,sky is clear,4639
2016-05-12 3:00:00,None,127,81,2,124,3,3,262.14,0,0,90,Clouds,overcast clouds,4639
2016-05-12 4:00:00,None,47,81,1,339,7,7,299.16,0,0,75,Clouds,broken clouds,4646
2016-05-12 5:00:00,None,145,81,7,265,9,9,294.86,2.22,0,90,Mist,mist,4647
2016-05-12 5:00:00,None,85,81,2,175,6,6,292.3,0,0,90,Rain,light rain,4677
2016-05-12 6:00:00,None,118,81,2,320,8,8,293.24,0,0,0,Clear,Sky is Clear,4681
2016-05-12 6:00:00,None,65,81,5,233,4,4,262.85,0,0,1,Clear,sky is clear,4683
2016-05-12 7:00:00,None,27,81,4,134,8,8,293.94,0,0,1,Clear,sky is clear,4699
2016-05-12 8:00:00,None,113,81,3,124,9,9,288.86,0.25,0,76,Rain,light rain,4700
2016-05-12 9:00:00,None,158,81,2,121,8,8,262.95,0,0,90,Clouds,overcast clouds,4707
2016-05-12 10:00:00,None,228,81,2,140,4,4,270.02,0,0,90,Snow,light snow,4714
2016-05-12 11:00:00,None,15,81,6,315,1,1,291.06,0,0,1,Clear,sky is clear,4725
2016-05-12 12:00:00,None,168,81,2,70,1,1,291.22,0,0,0,Clear,Sky is Clear,4728
2016-05-12 13:00:00,None,107,81,3,188,6,6,300.27,0,0,8,Clear,sky is clear,4730
2016-05-12 14:00:00,None,260,81,2,255,2,2,289.16,0,0,90,Mist,mist,4733
2016-05-12 15:00:00,None,70,81,4,303,5,5,271.5,0,0,90,Clouds,overcast clouds,4734
2016-05-12 16:00:00,None,77,81,2,200,2,2,291.82,0,0,76,Rain,light rain,4740
2016-05-12 17:00:00,None,262,81,6,165,1,1,292.61,0.53,0,90,Drizzle,drizzle,4746
2016-05-12 18:00:00,None,121,81,1,227,3,3,296.55,0,0,1,Clear,sky is clear,4755
2016-05-12 19:00:00,None,26,81,1,353,5,5,272.42,0,0,90,Snow,light snow,4755
2016-05-12 20:00:00,None,166,81,1,91,5,5,287.5,0,0,90,Rain,light rain,4761
2016-05-12 21:00:00,None,76,81,3,260,9,9,262.01,0,0,75,Clouds,broken clouds,4763
2016-05-12 22:00:00,None,12,81,4,360,3,3,287.63,0,0,1,Clear,sky is clear,4780
2016-05-12 23:00:00,None,112,81,2,270,4,4,278.55,0,0,20,Clouds,few clouds,4780
2016-05-13 0:00:00,None,164,81,4,308,5,5,288.27,0,0,1,Clear,sky is clear,4781
2016-05-13 1:00:00,None,10,81,4,317,9,9,296.7,0,0,1,Clear,sky is clear,4785
2016-05-13 2:00:00,None,13,81,3,117,6,6,289.68,0,0,76,Clouds,broken clouds,4787
2016-05-13 3:00:00,None,212,81,2,256,6,6,275.15,0,0,90,Rain,moderate rain,4807
2016-05-13 4:00:00,None,42,81,3,188,5,5,294.59,0,0,1,Clear,sky is clear,4808
2016-05-13 5:00:00,None,20,81,4,143,3,3,290.79,0,0,40,Clouds,scattered clouds,4813
2016-05-13 6:00:00,None,213,81,3,205,9,9,275.88,0,0,90,Haze,haze,4822
2016-05-13 6:00:00,None,216,81,3,232,8,8,294.6,0,0,1,Clear,sky is clear,4850
2016-05-13 7:00:00,None,194,81,5,75,2,2,292.68,0,0,90,Drizzle,drizzle,4856
2016-05-13 8:00:00,None,163,81,7,260,8,8,288.21,0,0,40,Clouds,scattered clouds,4863
2016-05-13 8:00:00,None,191,81,3,235,4,4,270.93,0,0,40,Clouds,scattered clouds,4868
2016-05-13 8:00:00,None,164,81,4,76,3,3,290.79,4.64,0,90,Rain,heavy intensity rain,4904
2016-05-13 9:00:00,None,237,81,6,178,5,5,295.34,0,0,1,Clear,sky is clear,4909
2016-05-13 9:00:00,None,111,81,4,190,5,5,274.84,0,0,90,Haze,haze,4919
2016-05-13 10:00:00,None,191,81,2,249,4,4,292.83,0,0,1,Clear,sky is clear,4919
2016-05-13 10:00:00,None,267,81,2,180,2,2,296.06,0,0,80,Clouds,broken clouds,4926
2016-05-13 10:00:00,None,274,81,2,320,6,6,290.81,0,0,1,Clear,sky is clear,4928
2016-05-13 11:00:00,None,81,81,2,360,2,2,286.75,0,0,99,Rain,moderate rain,4945
2016-05-13 11:00:00,None,250,81,4,132,4,4,259.21,0,0,1,Clear,sky is clear,4964
2016-05-13 12:00:00,None,124,81,4,262,6,6,271.15,0,0,75,Snow,light snow,4981
2016-05-13 12:00:00,None,74,81,2,190,9,9,292,0,0,76,Rain,light rain,4986
2016-05-13 13:00:00,None,286,81,5,20,6,6,293,0,0,20,Clouds,few clouds,5005
2016-05-13 14:00:00,None,152,81,2,250,3,3,267.22,0,0,90,Snow,light snow,5027
2016-05-13 15:00:00,None,226,81,1,302,8,8,267.89,0,0,64,Clouds,broken clouds,5052
2016-05-13 16:00:00,None,176,81,4,348,7,7,283.84,0,0,56,Clouds,broken clouds,5082
2016-05-13 17:00:00,None,25,81,2,50,3,3,273.97,0,0,90,Clouds,overcast clouds,5083
2016-05-13 18:00:00,None,44,81,4,350,9,9,277.77,1.38,0,20,Rain,moderate rain,5084
2016-05-13 19:00:00,None,288,81,4,178,4,4,255.78,0,0,75,Haze,haze,5088
2016-05-13 20:00:00,None,149,81,4,350,5,5,290.87,0.89,0,90,Mist,mist,5095
2016-05-13 21:00:00,None,249,81,1,203,8,8,292.81,0,0,8,Mist,mist,5096
2016-05-13 22:00:00,None,284,81,2,318,8,8,290.225,0,0,0,Clear,Sky is Clear,5097
2016-05-13 23:00:00,None,124,81,3,282,8,8,296.14,8.02,0,40,Thunderstorm,thunderstorm with light drizzle,5101
2016-05-14 0:00:00,None,96,81,4,223,8,8,298.15,0.25,0,1,Rain,light rain,5106
2016-05-14 1:00:00,None,148,81,6,298,4,4,283.97,0,0,1,Clear,sky is clear,5127
2016-05-14 2:00:00,None,52,81,6,292,8,8,288.25,0,0,1,Clear,sky is clear,5157
2016-05-14 3:00:00,None,78,81,3,100,5,5,279.65,0,0,87,Drizzle,light intensity drizzle,5162
2016-05-14 4:00:00,None,174,81,6,303,7,7,291.95,0.38,0,40,Drizzle,light intensity drizzle,5171
2016-05-14 5:00:00,None,162,81,4,70,8,8,274.23,0.76,0,90,Rain,light rain,5174
2016-05-14 6:00:00,None,161,81,8,223,3,3,284.68,0,0,90,Drizzle,drizzle,5185
2016-05-14 7:00:00,None,115,81,3,160,9,9,276.07,0,0,1,Mist,mist,5221
2016-05-14 8:00:00,None,299,81,6,100,7,7,278.15,0,0,90,Clouds,overcast clouds,5230
2016-05-14 9:00:00,None,88,81,2,319,3,3,290.3,0.51,0,92,Rain,light rain,5233
2016-05-14 10:00:00,None,120,81,6,156,6,6,275.65,0,0,90,Haze,haze,5247
2016-05-14 11:00:00,None,277,81,3,330,3,3,270.58,0,0,90,Clouds,overcast clouds,5247
2016-05-14 12:00:00,None,157,81,4,220,6,6,292.01,0,0,0,Clear,Sky is Clear,5263
2016-05-14 13:00:00,None,80,81,4,353,8,8,283.29,0,0,75,Clouds,broken clouds,5303
2016-05-14 14:00:00,None,250,81,2,190,9,9,291.59,0,0,1,Clear,sky is clear,5308
2016-05-14 15:00:00,None,237,81,2,88,5,5,298.66,0,0,20,Clouds,few clouds,5311
2016-05-14 16:00:00,None,159,81,3,280,3,3,295.55,0,0,75,Clouds,broken clouds,5316
2016-05-14 17:00:00,None,82,81,5,301,2,2,292.51,0,0,90,Rain,light rain,5317
2016-05-14 18:00:00,None,26,81,1,232,8,8,280.93,0,0,90,Mist,mist,5329
2016-05-14 19:00:00,None,106,81,1,228,7,7,280.93,0,0,90,Drizzle,drizzle,5329
2016-05-14 20:00:00,None,267,81,3,121,4,4,293.87,0,0,75,Mist,mist,5331
2016-05-14 21:00:00,None,272,81,7,120,2,2,268.02,0,0,1,Clear,sky is clear,5334
2016-05-14 22:00:00,None,232,81,2,190,1,1,297.41,0,0,80,Clouds,broken clouds,5347
2016-05-14 23:00:00,None,23,81,1,218,7,7,289.775,0,0,56,Clouds,broken clouds,5365
2016-05-15 0:00:00,None,269,81,4,170,8,8,288.15,0,0,20,Clouds,few clouds,5368
2016-05-15 1:00:00,None,182,81,6,331,2,2,300.02,0,0,0,Clear,Sky is Clear,5382
2016-05-15 2:00:00,None,200,81,6,20,1,1,293.66,0,0,1,Clear,sky is clear,5399
2016-05-15 3:00:00,None,275,81,6,290,7,7,297.4,0,0,1,Clear,sky is clear,5450
2016-05-15 4:00:00,None,54,81,4,79,6,6,287.27,0,0,1,Clear,sky is clear,5464
2016-05-15 5:00:00,None,225,81,2,320,9,9,291.1,0,0,75,Clouds,broken clouds,5467
2016-05-15 6:00:00,None,192,81,1,263,2,2,290.95,0,0,0,Mist,mist,5477
2016-05-15 7:00:00,None,155,81,1,209,2,2,293.61,0,0,8,Clear,sky is clear,5509
2016-05-15 8:00:00,None,20,81,3,261,8,8,301.53,0,0,90,Clouds,overcast clouds,5512
2016-05-15 9:00:00,None,251,81,1,314,5,5,284.05,0,0,0,Clear,Sky is Clear,5531
2016-05-15 10:00:00,None,191,81,3,79,8,8,273.65,0,0,90,Clouds,overcast clouds,5544
2016-05-15 11:00:00,None,138,81,7,280,6,6,272.42,0,0,75,Clouds,broken clouds,5549
2016-05-15 12:00:00,None,62,81,4,21,9,9,286.59,0,0,40,Haze,haze,5598
2016-05-15 13:00:00,None,217,81,6,100,2,2,271.01,0,0,90,Clouds,overcast clouds,5599
2016-05-15 14:00:00,None,215,81,5,296,1,1,289.61,0,0,1,Clear,sky is clear,5618
2016-05-15 15:00:00,None,42,81,1,160,5,5,265.08,0,0,75,Snow,light snow,5622
2016-05-15 16:00:00,None,92,81,2,172,6,6,252.08,0,0,20,Haze,haze,5626
2016-05-15 17:00:00,None,34,81,2,170,9,9,296.49,0,0,80,Clouds,broken clouds,5631
2016-05-15 18:00:00,None,83,81,3,180,5,5,291.15,0,0,90,Drizzle,light intensity drizzle,5653
2016-05-15 19:00:00,None,141,81,1,5,5,5,293.47,0,0,12,Clouds,few clouds,5655
2016-05-15 20:00:00,None,161,81,2,180,5,5,295.28,0,0,40,Clouds,scattered clouds,5656
2016-05-15 21:00:00,None,199,81,8,350,4,4,277.3,1.63,0,40,Rain,moderate rain,5663
2016-05-15 22:00:00,None,227,81,4,217,2,2,274.58,0,0,90,Snow,light snow,5665
2016-05-15 23:00:00,None,234,81,2,350,5,5,280.23,0,0,1,Clear,sky is clear,5670
2016-05-16 0:00:00,None,85,81,7,135,4,4,296.57,0,0,1,Clear,sky is clear,5672
2016-05-16 1:00:00,None,175,81,2,204,2,2,292.97,1.09,0,75,Mist,mist,5700
2016-05-16 2:00:00,None,154,81,2,218,2,2,292.97,1.09,0,75,Drizzle,light intensity drizzle,5700
2016-05-16 3:00:00,None,19,81,5,121,3,3,288.02,0,0,1,Clear,sky is clear,5702
2016-05-16 4:00:00,None,180,81,5,267,3,3,272.71,0,0,90,Mist,mist,5708
2016-05-16 5:00:00,None,298,81,8,310,4,4,288.58,0,0,88,Clouds,overcast clouds,5719
2016-05-16 6:00:00,None,46,81,3,140,8,8,263.59,0,0,1,Clear,sky is clear,5763
2016-05-16 8:00:00,None,129,81,2,337,7,7,287.31,0,0,0,Clear,Sky is Clear,5781
2016-05-16 9:00:00,None,183,81,4,30,1,1,290.49,0,0,40,Clouds,scattered clouds,5789
2016-05-16 10:00:00,None,47,81,2,320,8,8,300.11,0,0,44,Clouds,scattered clouds,5796
2016-05-16 11:00:00,None,30,81,2,200,1,1,291.7,1.27,0,76,Rain,moderate rain,5800
2016-05-16 12:00:00,None,170,81,2,312,7,7,284.54,0,0,1,Clear,sky is clear,5801
2016-05-16 13:00:00,None,227,81,8,300,4,4,279.61,0,0,1,Clear,sky is clear,5805
2016-05-16 14:00:00,None,253,81,2,300,3,3,280.77,0,0,0,Clear,Sky is Clear,5830
2016-05-16 15:00:00,None,52,81,2,340,1,1,291.62,0,0,0,Clear,Sky is Clear,5853
2016-05-16 16:00:00,None,127,81,5,295,8,8,290.18,0,0,1,Clear,sky is clear,5878
2016-05-16 17:00:00,None,103,81,2,273,4,4,282.16,0.42,0,90,Drizzle,drizzle,5878
2016-05-16 18:00:00,None,207,81,2,200,9,9,264.55,0,0,1,Clear,sky is clear,5881
2016-05-16 19:00:00,None,260,81,3,87,2,2,285.45,2.79,0,1,Mist,mist,5884
2016-05-16 20:00:00,None,201,81,6,333,7,7,264.53,0,0,90,Clouds,overcast clouds,5885
2016-05-16 21:00:00,None,134,81,1,5,2,2,293.94,0,0,36,Clouds,scattered clouds,5919
2016-05-16 22:00:00,None,46,81,4,90,4,4,265.9,0,0,1,Clear,sky is clear,5938
2016-05-16 23:00:00,None,88,81,2,343,5,5,289.76,1.27,0,1,Rain,moderate rain,5945
2016-05-17 0:00:00,None,113,81,8,150,2,2,273.15,0,0,1,Clear,sky is clear,5956
2016-05-17 1:00:00,None,160,81,3,275,9,9,289.75,0,0,1,Clear,sky is clear,5972
2016-05-17 2:00:00,None,243,81,2,360,3,3,286.78,0,0,1,Rain,light rain,5974
2016-05-17 3:00:00,None,82,81,0,0,5,5,271.68,0,0,90,Clouds,overcast clouds,5994
2016-05-17 4:00:00,None,43,81,4,350,9,9,269.55,0,0,90,Clouds,overcast clouds,6014
2016-05-17 5:00:00,None,171,81,2,339,2,2,297.08,0,0,76,Rain,light rain,6055
2016-05-17 6:00:00,None,217,81,7,10,4,4,294.95,0,0,1,Clear,sky is clear,6065
2016-05-17 7:00:00,None,269,81,0,0,4,4,275.13,0,0,90,Clouds,overcast clouds,6078
2016-05-17 8:00:00,None,213,81,3,50,7,7,298.15,0,0,0,Clear,Sky is Clear,6078
2016-05-17 9:00:00,None,206,81,3,246,9,9,283.22,0,0,90,Rain,light rain,6087
2016-05-17 10:00:00,None,239,81,1,236,8,8,276.5,0,0,75,Clouds,broken clouds,6095
2016-05-17 11:00:00,None,109,81,4,138,6,6,293.43,0,0,40,Clouds,scattered clouds,6101
2016-05-17 12:00:00,None,103,81,1,302,7,7,267.83,0,0,64,Clouds,broken clouds,6156
2016-05-17 13:00:00,None,72,81,0,0,5,5,298.29,0,0,1,Clear,sky is clear,6165
2016-05-17 14:00:00,None,203,81,3,153,8,8,301.92,0,0,92,Clouds,overcast clouds,6173
2016-05-17 15:00:00,None,293,81,4,144,2,2,290.13,0.76,0,92,Rain,light rain,6188
2016-05-17 16:00:00,None,286,81,3,149,5,5,290.13,0.76,0,92,Mist,mist,6188
2016-05-17 17:00:00,None,216,81,4,60,6,6,276.04,1.2,0,90,Rain,moderate rain,6203
2016-05-17 18:00:00,None,96,81,9,20,7,7,296.04,0,0,1,Clear,sky is clear,6220
2016-05-17 19:00:00,None,147,81,4,187,1,1,286.28,0,0,32,Clouds,scattered clouds,6224
2016-05-17 20:00:00,None,35,81,3,360,6,6,290.61,0.51,0,0,Rain,light rain,6225
2016-05-17 21:00:00,None,299,81,3,100,5,5,302.29,0,0,0,Clear,Sky is Clear,6230
2016-05-17 22:00:00,None,267,81,6,190,2,2,276.68,0,0,75,Mist,mist,6234
2016-05-17 23:00:00,None,181,81,3,100,5,5,268.46,0,0,90,Clouds,overcast clouds,6236
2016-05-18 0:00:00,None,248,81,5,244,1,1,282.06,0.76,0,90,Rain,moderate rain,6239
2016-05-18 1:00:00,None,52,81,4,252,8,8,282.06,0.76,0,90,Mist,mist,6239
2016-05-18 2:00:00,None,119,81,2,200,6,6,288.58,0,0,1,Clear,sky is clear,6256
2016-05-18 3:00:00,None,156,81,4,245,3,3,285.227,0,0,48,Clouds,scattered clouds,6257
2016-05-18 4:00:00,None,132,81,7,296,8,8,277.75,0,0,1,Clear,sky is clear,6258
2016-05-18 5:00:00,None,248,81,1,312,8,8,281.98,0,0,1,Mist,mist,6268
2016-05-18 6:00:00,None,200,81,1,282,9,9,277.09,0,0,90,Drizzle,light intensity drizzle,6298
2016-05-18 7:00:00,None,125,81,2,282,2,2,290.11,0,0,1,Clear,sky is clear,6304
2016-05-18 8:00:00,None,166,81,5,270,2,2,298.46,0,0,24,Clouds,few clouds,6356
2016-05-18 9:00:00,None,216,81,3,240,4,4,276.34,0,0,75,Clouds,broken clouds,6401
2016-05-18 10:00:00,None,62,81,4,139,9,9,295.62,0,0,75,Clouds,broken clouds,6428
2016-05-18 11:00:00,None,107,81,0,241,1,1,291.36,0,0,0,Mist,mist,6483
2016-05-18 12:00:00,None,37,81,3,320,7,7,279.27,0,0,75,Clouds,broken clouds,6516
2016-05-18 13:00:00,None,222,81,1,229,5,5,299.67,0,0,40,Clouds,scattered clouds,6518
2016-05-18 14:00:00,None,154,81,6,302,1,1,281.22,0,0,1,Clear,sky is clear,6572
2016-05-18 15:00:00,None,254,81,6,100,8,8,266.29,0,0,1,Clear,sky is clear,6595
2016-05-18 16:00:00,None,257,81,3,90,4,4,291.12,0,0,100,Clouds,overcast clouds,6597
2016-05-18 17:00:00,None,33,81,6,328,1,1,292.93,0,0,40,Clouds,scattered clouds,6606
2016-05-18 18:00:00,None,262,81,1,105,7,7,276.83,0,0,40,Clouds,scattered clouds,6681
2016-05-18 19:00:00,None,45,81,4,107,6,6,269.58,0,0,90,Haze,haze,6713
2016-05-18 20:00:00,None,206,81,7,20,4,4,295.68,0,0,1,Clear,sky is clear,6725
2016-05-18 21:00:00,None,193,81,3,247,9,9,297.85,0,0,1,Clear,sky is clear,6740
2016-05-18 22:00:00,None,76,81,4,20,6,6,269.62,0,0,90,Clouds,overcast clouds,6743
2016-05-18 23:00:00,None,42,81,0,295,9,9,296.63,0,0,76,Rain,light rain,6773
2016-05-19 0:00:00,None,176,81,2,280,7,7,287.81,0,0,40,Clouds,scattered clouds,6825
2016-05-19 1:00:00,None,195,81,1,34,5,5,274.53,0,0,1,Clear,sky is clear,6969
2016-05-19 2:00:00,None,21,81,1,76,7,7,264.42,0,0,40,Mist,mist,7067
2016-05-19 3:00:00,None,254,82,3,193,7,7,295.27,0,0,1,Clear,sky is clear,1
2016-05-19 4:00:00,None,93,82,2,320,6,6,296.58,1.02,0,90,Mist,mist,3
2016-05-19 5:00:00,None,52,82,3,334,5,5,296.1,0,0,75,Rain,heavy intensity rain,7
2016-05-19 6:00:00,None,116,82,1,320,7,7,296.1,0,0,75,Mist,mist,7
2016-05-19 7:00:00,None,22,82,5,110,9,9,271.25,0,0,75,Clouds,broken clouds,235
2016-05-19 8:00:00,None,99,82,3,73,8,8,273.68,0,0,1,Mist,mist,242
2016-05-19 9:00:00,None,125,82,6,30,3,3,284.68,0.64,0,1,Mist,mist,255
2016-05-19 10:00:00,None,115,82,2,231,1,1,277.88,0,0,75,Rain,moderate rain,255
2016-05-19 11:00:00,None,182,82,2,323,1,1,250.29,0,0,1,Clear,sky is clear,273
2016-05-19 12:00:00,None,32,82,4,229,3,3,264.22,0,0,90,Snow,light snow,295
2016-05-19 13:00:00,None,250,82,2,10,2,2,285.09,0,0,40,Clouds,scattered clouds,297
2016-05-19 14:00:00,None,105,82,2,120,5,5,286.13,0,0,1,Clear,sky is clear,298
2016-05-19 15:00:00,None,134,82,5,289,8,8,286.6,0,0,0,Clear,Sky is Clear,301
2016-05-19 16:00:00,None,243,82,6,110,2,2,289.08,0,0,1,Mist,mist,313
2016-05-19 17:00:00,None,186,82,0,0,6,6,273.66,0,0,90,Clouds,overcast clouds,314
2016-05-19 18:00:00,None,79,82,2,257,9,9,296.65,0,0,40,Clouds,scattered clouds,317
2016-05-19 19:00:00,None,215,82,2,70,9,9,275.15,0,0,90,Drizzle,drizzle,325
2016-05-19 20:00:00,None,242,82,3,200,7,7,291.32,0.61,0,32,Thunderstorm,proximity thunderstorm,328
2016-05-19 21:00:00,None,129,82,4,10,2,2,276.02,0,0,90,Clouds,overcast clouds,329
2016-05-19 22:00:00,None,128,82,3,20,5,5,291.64,0,0,1,Clear,sky is clear,330
2016-05-19 23:00:00,None,31,82,3,160,8,8,283.8,0,0,1,Clear,sky is clear,336
2016-05-20 0:00:00,None,258,82,6,259,9,9,257.35,0,0,1,Clear,sky is clear,337
2016-05-20 1:00:00,None,221,82,2,70,1,1,292.64,0,0,12,Clouds,few clouds,349
2016-05-20 2:00:00,None,194,82,4,345,3,3,276.07,0,0,56,Clouds,broken clouds,352
2016-05-20 3:00:00,None,197,82,2,330,7,7,284.43,0.25,0,75,Fog,fog,353
2016-05-20 4:00:00,None,192,82,3,247,8,8,296.5,0,0,1,Clear,sky is clear,357
2016-05-20 5:00:00,None,50,82,2,359,7,7,291.55,0,0,1,Mist,mist,359
2016-05-20 6:00:00,None,37,82,2,166,9,9,292.32,0,0,40,Drizzle,light intensity drizzle,368
2016-05-20 7:00:00,None,296,82,2,240,7,7,277.48,0,0,90,Rain,light rain,370
2016-05-20 8:00:00,None,30,82,2,250,8,8,277.48,0,0,90,Drizzle,light intensity drizzle,370
2016-05-20 9:00:00,None,83,82,3,330,2,2,267.6,0,0,90,Snow,heavy snow,371
2016-05-20 10:00:00,None,45,82,0,0,1,1,285.39,0,0,1,Clear,sky is clear,373
2016-05-20 11:00:00,None,28,82,3,145,3,3,263.24,0,0,1,Clear,sky is clear,378
2016-05-20 12:00:00,None,271,82,2,72,5,5,291.74,0,0,75,Clouds,broken clouds,379
2016-05-20 13:00:00,None,185,82,1,116,6,6,295.52,7.54,0,76,Rain,heavy intensity rain,380
2016-05-20 14:00:00,None,24,82,1,134,7,7,295.52,7.54,0,76,Thunderstorm,proximity thunderstorm,380
2016-05-20 15:00:00,None,119,82,5,290,7,7,296.51,0,0,90,Clouds,overcast clouds,380
2016-05-20 16:00:00,None,118,82,5,142,4,4,286.59,0,0,0,Clear,Sky is Clear,382
2016-05-20 17:00:00,None,133,82,2,140,6,6,287.72,0,0,1,Clear,sky is clear,389
2016-05-20 18:00:00,None,27,82,4,356,8,8,291.37,0,0,36,Clouds,scattered clouds,392
2016-05-20 19:00:00,None,93,82,3,200,6,6,290.89,0.64,0,24,Rain,light rain,398
2016-05-20 20:00:00,None,202,82,3,200,3,3,290.89,0.64,0,24,Thunderstorm,proximity thunderstorm,398
2016-05-20 21:00:00,None,197,82,1,360,3,3,281.03,0,0,1,Clear,sky is clear,399
2016-05-20 22:00:00,None,173,82,1,134,9,9,293.51,6.94,0,90,Rain,heavy intensity rain,400
2016-05-20 23:00:00,None,219,82,10,170,1,1,282.737,0,0,0,Clear,Sky is Clear,403
2016-05-21 0:00:00,None,29,82,3,232,1,1,258.18,0,0,75,Clouds,broken clouds,406
2016-05-21 1:00:00,None,260,82,5,173,4,4,294.11,0,0,1,Rain,light rain,407
2016-05-21 2:00:00,None,122,82,2,300,8,8,278.62,0,0,90,Clouds,overcast clouds,427
2016-05-21 3:00:00,None,159,82,1,240,8,8,278.68,0,0,90,Clouds,overcast clouds,430
2016-05-21 4:00:00,None,269,82,4,163,4,4,271.79,0,0,1,Mist,mist,441
2016-05-21 5:00:00,None,92,82,1,71,7,7,291.53,0,0,1,Fog,fog,446
2016-05-21 6:00:00,None,67,82,1,71,5,5,291.53,0,0,1,Mist,mist,446
2016-05-21 7:00:00,None,63,82,3,179,3,3,296.35,0,0,1,Rain,light rain,449
2016-05-21 8:00:00,None,37,82,2,130,9,9,280.47,0,0,1,Clear,sky is clear,449
2016-05-21 9:00:00,None,214,82,0,348,8,8,290.86,0,0,1,Clear,sky is clear,452
2016-05-21 10:00:00,None,66,82,1,120,3,3,287.3,0,0,1,Clear,sky is clear,460
